req_id,defined_in,statement_short,sds_ref,sdd_ref,tp_ref,code_ref,test_ref,status
REQ_SDS_MOD_013,SDS,The backtesting engine SHALL accept an explicit seed and SHALL produc…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/backtesting/__init__.py,,CODE
REQ_SDS_MOD_014,SDS,`strategy_lab/` SHALL be offline-only; runtime modules SHALL import o…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/__init__.py;trading_system/strategy_lab/generator.py;trading_system/strategy_lab/__init__.py;trading_system/strategy_lab/backtester.py;trading_system/strategy_lab/loop_controller.py;trading_system/strategy_lab/optimizer.py;trading_system/strategy_lab/registry.py,,CODE
REQ_SDS_MOD_015,SDS,`dashboard/` SHALL be a read-only view over `analytics/`; it SHALL NO…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/main.py;trading_system/dashboard/engine.py;trading_system/dashboard/view.py;trading_system/dashboard/__init__.py;trading_system/analytics/engine.py;trading_system/analytics/__init__.py,tests/dashboard/test_engine.py,TEST
REQ_SDS_NOT_001,SDS,`notifications/` SHALL sit at L3 alongside `safety/`; engine modules…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/notifications/channel.py;trading_system/notifications/__init__.py,tests/notifications/test_channels.py,TEST
REQ_SDS_NOT_002,SDS,The trade-approval gate SHALL run **after** the per-account `RiskEngi…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_NOT_003,SDS,Approval-response verification SHALL reuse `HmacOperatorTokenVerifier…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/notifications/test_approval.py,TEST
REQ_SDS_NOT_004,SDS,`NotificationFanOut.dispatch(payload)` SHALL invoke every configured…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/notifications/test_fanout.py,TEST
REQ_SDS_PER_001,SDS,`persistence/` SHALL sit at L2 alongside `data/` and `execution/`; en…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/__init__.py,tests/persistence/test_connection.py,TEST
REQ_SDS_PER_002,SDS,Every repository SHALL expose: a constructor that takes the `Connecti…,Documentations/SDS.md,Documentations/SDD.md,,trading_system/persistence/__init__.py;trading_system/persistence/repositories/__init__.py;trading_system/persistence/repositories/transition.py;trading_system/persistence/repositories/portfolio.py,tests/persistence/test_transition_repository.py;tests/persistence/test_registry_repository.py;tests/persistence/test_portfolio_repository.py,TEST
REQ_SDS_PER_003,SDS,"The migration runner SHALL be invoked once at process startup, before…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/migrations/__init__.py;trading_system/persistence/migrations/runner.py,tests/persistence/test_migrations.py,TEST
REQ_SDS_PER_004,SDS,"The DB connection SHALL be opened with `journal_mode=WAL`, `synchrono…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/persistence/connection.py,tests/persistence/test_connection.py;tests/persistence/test_portfolio_repository.py,TEST
REQ_SDS_PMG_001,SDS,`portfolio_manager/` SHALL sit at L4 between `strategies/` (L4 / L5)…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/portfolio_manager/__init__.py,tests/portfolio_manager/test_structural.py,TEST
REQ_SDS_PMG_002,SDS,"`attribution_decomposition(portfolio, *, scopes)` SHALL extend the ex…",Documentations/SDS.md,,,trading_system/portfolio_manager/attribution.py,tests/portfolio_manager/test_attribution.py,TEST
REQ_SDS_QNT_001,SDS,`strategy_lab/quant/` SHALL sit at L6 inside `strategy_lab/`. The run…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/hypothesis.py;trading_system/strategy_lab/quant/__init__.py,tests/strategy_lab/quant/test_hypothesis.py;tests/strategy_lab/quant/test_structural.py,TEST
REQ_SDS_QNT_002,SDS,"`HypothesisRunner.run(hypothesis, dataset, seed)` SHALL invoke the fi…",Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/validator.py;trading_system/strategy_lab/quant/runner.py,tests/strategy_lab/quant/test_runner.py;tests/strategy_lab/quant/test_validator.py,TEST
REQ_SDS_QNT_003,SDS,`HypothesisLibrary` SHALL be the read/write surface over CR-008's `Hy…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/library.py,tests/strategy_lab/quant/test_library.py,TEST
REQ_SDS_QNT_004,SDS,Overfitting gates SHALL be pure functions exposed by `overfitting.py`…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/strategy_lab/quant/overfitting.py,tests/strategy_lab/quant/test_overfitting.py,TEST
REQ_SDS_RAT_001,SDS,The rationale SHALL flow through the trade-decision pipeline as each…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/analytics/rationale.py,tests/integration/test_phase5_stack.py;tests/analytics/test_rationale.py,TEST
REQ_SDS_RGM_001,SDS,`regime.RegimeDetector` SHALL be the SOLE source of `MarketRegime` co…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/__init__.py;trading_system/regime/orchestrator.py,tests/regime/test_orchestrator.py,TEST
REQ_SDS_RGM_002,SDS,`RegimeDetector.evaluate(bars)` SHALL be a pure function — no portfol…,Documentations/SDS.md,Documentations/SDD.md,,trading_system/regime/bar_source.py;trading_system/regime/__init__.py;trading_system/regime/transition.py;trading_system/regime/detector.py,tests/regime/test_transition.py,TEST
REQ_SDS_SCT_001,SDS,`wealth_ops/sector_rotator/` SHALL sit at L4 alongside `strategies/`;…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/taxonomy.py;trading_system/wealth_ops/sector_rotator/__init__.py,tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDS_SCT_002,SDS,The phase engine SHALL be the single authority that activates the rot…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/__init__.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDS_SCT_003,SDS,Holding-period and rotation-cap state SHALL live on the rotator's fro…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/wealth_ops/sector_rotator/policy.py;trading_system/wealth_ops/sector_rotator/__init__.py;trading_system/wealth_ops/sector_rotator/rotator.py,tests/wealth_ops/sector_rotator/test_policy.py;tests/wealth_ops/sector_rotator/test_rotator.py,TEST
REQ_SDS_WEB_001,SDS,`webui/` SHALL sit at L7 alongside `main.py` and `accounts/`. The HTT…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/webui/schemas.py;trading_system/webui/__init__.py;trading_system/webui/server.py,tests/webui/test_server.py,TEST
REQ_SDS_WEB_002,SDS,The mutating endpoint `POST /registry/{strategy_id}/promote` SHALL de…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/webui/routes/registry_promotion.py,tests/webui/test_routes.py,TEST
REQ_SDS_WEB_003,SDS,Backtest jobs SHALL be enqueued via `JobQueue.submit(job)` which pers…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_SDS_WEB_004,SDS,Idempotency SHALL persist through CR-008. `IdempotencyStore` SHALL be…,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_S_KS_001,SRS,Three states,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/__init__.py;trading_system/safety/state_manager.py;trading_system/models/__init__.py;trading_system/models/safety.py,,CODE
REQ_S_KS_002,SRS,Override priority,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/regime/orchestrator.py;trading_system/safety/protocol.py;trading_system/accounts/household_drawdown_trigger.py,tests/regime/test_orchestrator.py,TEST
REQ_S_KS_003,SRS,Financial triggers,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/anomaly.py;trading_system/accounts/household_drawdown_trigger.py,tests/accounts/test_household_drawdown_trigger.py,TEST
REQ_S_KS_004,SRS,Strategy instability triggers,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_S_KS_005,SRS,Execution anomaly triggers,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/data/provider.py,,CODE
REQ_S_KS_006,SRS,System integrity triggers,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_S_KS_007,SRS,Kill actions,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/state_manager.py;trading_system/safety/recovery.py;trading_system/safety/snapshot.py;trading_system/models/safety.py,,CODE
REQ_S_KS_008,SRS,Degraded mode behavior,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,tests/regime/test_orchestrator.py;tests/accounts/test_household_drawdown_trigger.py,TEST
REQ_S_KS_009,SRS,Recovery requires manual confirmation,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/__init__.py;trading_system/safety/state_manager.py;trading_system/safety/recovery.py;trading_system/accounts/token_verifier.py;trading_system/persistence/repositories/registry.py,tests/accounts/test_token_verifier.py,TEST
REQ_S_KS_010,SRS,Conditions immutable at runtime,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/loader.py;trading_system/safety/state_manager.py;trading_system/strategy_lab/scoring.py,,CODE
REQ_S_KS_011,SRS,No trading during KILL,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,trading_system/safety/protocol.py;trading_system/risk/engine.py,,CODE
REQ_S_KS_012,SRS,Prefer stopping incorrectly,Documentations/SDS.md,Documentations/SDD.md,Documentations/Test-Plan.md,,,TP
REQ_TP_COV_001,TP,Branch coverage SHALL meet §2.5 thresholds; CI SHALL block merges bel…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_COV_002,TP,"`tools/traceability.py --check` SHALL exit 0 in CI; any drift, unknow…",,,Documentations/Test-Plan.md,,,TP
REQ_TP_COV_003,TP,Every approved SRS / SDS / SDD requirement SHALL be referenced by at…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_COV_004,TP,Phase 6 test execution SHALL achieve `reached TEST: 100%` before any…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_FIX_001,TP,All tests SHALL use `EventClock` and seeded RNG by default; tests usi…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_FIX_002,TP,Fundamentals fixtures SHALL cover ≥ 50 EU equities spanning the secto…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_FIX_003,TP,Synthetic regime fixtures (BULL/BEAR/SIDEWAYS/HIGH_VOL) SHALL be reus…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_FIX_004,TP,"Capital-injection schedule fixtures SHALL include: empty, monthly DCA…",,,Documentations/Test-Plan.md,,tests/capital_flow/test_flow.py,TEST
REQ_TP_GAT_001,TP,`must_halt()` < 1 µs measured by `pytest-benchmark`; regression > 50%…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_GAT_002,TP,"Backtest throughput ≥ 10,000 ticks/s on a single core with the mock p…",,,Documentations/Test-Plan.md,,,TP
REQ_TP_GAT_003,TP,Reproducibility: two runs of any shipped strategy with identical (see…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_INT_001,TP,"A meta-test SHALL parse this document, extract every `TC_*` and its ""…",,,Documentations/Test-Plan.md,,,TP
REQ_TP_INT_002,TP,`tools/traceability.py --report` output SHALL be archived in CI as a…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_STR_001,TP,"The test suite SHALL be organized in three tiers (unit, integration,…",,,Documentations/Test-Plan.md,,,TP
REQ_TP_STR_002,TP,Property-based tests (`hypothesis`) SHALL be used for: tax boundaries…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_STR_003,TP,Kill-switch and recovery scenarios SHALL be specified as Given/When/T…,,,Documentations/Test-Plan.md,,,TP
REQ_TP_STR_004,TP,Concrete `BrokerAdapter` implementations SHALL pass the same conforma…,,,Documentations/Test-Plan.md,,,TP
